Updated_5/27/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"200,210"
Total deaths,"2,660"
Positive tests,"290,469"
Negative tests,"4,807,811"
Total tests,"5,098,280"
