Updated_6/24/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"207,558"
Total deaths,"2,760"
Positive tests,"300,800"
Negative tests,"5,063,684"
Total tests,"5,364,484"
