Updated_1/28/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"140,783"
Total deaths,"1,930"
Positive tests,"186,142"
Negative tests,"2,947,536"
Total tests,"3,133,678"
