Updated_1/12/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"127,780"
Total deaths,"1,667"
Positive tests,"171,576"
Negative tests,"2,685,110"
Total tests,"2,856,686"
