Updated_1/14/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"130,246"
Total deaths,"1,737"
Positive tests,"174,028"
Negative tests,"2,721,652"
Total tests,"2,895,680"
