Updated_6/29/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"208,446"
Total deaths,"2,770"
Positive tests,"302,129"
Negative tests,"5,103,155"
Total tests,"5,405,284"
