Updated_6/4/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"202,675"
Total deaths,"2,686"
Positive tests,"293,865"
Negative tests,"4,890,969"
Total tests,"5,184,834"
