Updated_4/30/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"184,812"
Total deaths,"2,495"
Positive tests,"266,442"
Negative tests,"4,442,418"
Total tests,"4,688,860"
