Updated_4/13/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"171,398"
Total deaths,"2,446"
Positive tests,"247,251"
Negative tests,"4,127,419"
Total tests,"4,374,670"
