Updated_3/30/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"164,570"
Total deaths,"2,381"
Positive tests,"238,569"
Negative tests,"3,939,363"
Total tests,"4,177,932"
