Updated_5/18/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"196,390"
Total deaths,"2,594"
Positive tests,"283,445"
Negative tests,"4,673,784"
Total tests,"4,957,229"
