Updated_3/11/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"158,644"
Total deaths,"2,316"
Positive tests,"229,596"
Negative tests,"3,693,261"
Total tests,"3,922,857"
