Updated_1/4/2021_with_data_from_12:01_am_(updated_Monday_-_Friday)
Total cases,"118,453"
Total deaths,"1,506"
Positive tests,"161,817"
Negative tests,"2,560,960"
Total tests,"2,722,777"
